parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,mill_id,crop_type,sowing_date,area_hectares
PARCEL_017,25-01-2026,0.35700000000000004,19.9,2.3,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,21-01-2026,0.18100000000000002,28.0,6.8,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_003,14-05-2026,0.45799999999999996,24.8,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_006,13-02-2026,0.245,22.7,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_011,18-02-2026,0.217,19.1,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_004,12-03-2026,0.867,21.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_012,16-03-2026,0.35200000000000004,22.6,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_006,11-01-2026,0.20800000000000002,17.8,1.4,Error,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,22-05-2026,0.45399999999999996,24.7,7.8,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_011,19-01-2026,0.23199999999999998,24.9,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,15-02-2026,0.23800000000000002,26.3,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_025,09-03-2026,0.907,21.2,2.6,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,12-05-2026,0.557,26.9,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_018,22-03-2026,0.608,31.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_025,02-05-2026,0.649,31.9,0.0,NA,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_004,09-03-2026,0.693,19.8,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_015,15-01-2026,0.5,23.9,0.4,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_010,27-02-2026,0.6940000000000001,24.6,0.4,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_008,12-02-2026,0.375,22.6,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_020,10-03-2026,0.248,23.8,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_018,13-03-2026,0.7190000000000001,26.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,03-05-2026,0.42100000000000004,27.3,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_007,30-05-2026,0.636,33.2,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_003,29-03-2026,0.484,29.1,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_024,13-01-2026,0.201,16.0,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,21-01-2026,0.05,20.8,2.5,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_024,28-05-2026,0.536,16.4,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_006,06-01-2026,0.163,17.8,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_023,09-05-2026,0.67,24.4,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_006,01-02-2026,0.217,28.1,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_011,04-01-2026,0.21600000000000003,23.0,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_002,04-01-2026,0.24,28.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_014,29-05-2026,0.7120000000000001,23.8,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_019,12-01-2026,0.013999999999999999,32.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_008,20-02-2026,0.26899999999999996,17.8,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,23-04-2026,0.578,23.2,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_022,09-02-2026,0.235,22.2,0.0,Error,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_011,24-03-2026,0.625,16.7,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_018,17-04-2026,0.435,19.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,02-01-2026,0.26,17.7,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_007,25-01-2026,0.192,20.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_008,09-03-2026,0.8029999999999999,21.1,0.1,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_005,16-02-2026,0.341,21.7,5.6,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_007,25-02-2026,0.6809999999999999,20.9,1.5,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_023,11-04-2026,0.687,15.9,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_022,01-02-2026,0.392,17.7,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_001,21-03-2026,0.614,20.2,3.4,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_005,17-05-2026,0.601,29.2,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,24-04-2026,0.519,16.1,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_022,18-05-2026,0.578,18.8,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_019,16-03-2026,0.924,20.5,2.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,21-01-2026,0.382,28.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_010,04-02-2026,0.312,19.0,3.6,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_022,19-02-2026,0.836,28.2,1.6,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_008,11-01-2026,0.21600000000000003,21.2,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,12-01-2026,0.25,22.1,4.1,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_022,12-05-2026,0.605,22.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_012,22-02-2026,0.14400000000000002,22.8,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_022,18-03-2026,0.812,17.6,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_016,30-01-2026,0.379,17.4,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_014,11-03-2026,0.7390000000000001,21.2,0.0,NA,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,25-03-2026,0.6609999999999999,18.7,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_014,21-01-2026,0.45299999999999996,34.9,0.0,Error,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,01-05-2026,0.485,27.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,01-02-2026,0.182,32.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_009,21-04-2026,0.767,24.2,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,21-04-2026,0.5,28.7,2.4,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_019,16-02-2026,0.431,24.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,28-04-2026,0.631,21.9,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_003,03-03-2026,0.305,25.3,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_023,11-05-2026,0.607,31.8,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_003,20-04-2026,0.52,28.1,1.7,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_003,02-02-2026,0.111,16.5,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_007,04-03-2026,0.856,29.3,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_024,25-03-2026,0.633,30.9,5.6,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_008,10-01-2026,0.231,22.6,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_001,28-01-2026,0.22399999999999998,33.7,5.7,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_014,12-03-2026,0.743,16.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,10-02-2026,0.43200000000000005,20.0,4.7,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_011,11-02-2026,0.142,24.3,0.0,NA,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_025,20-04-2026,0.6779999999999999,32.4,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_017,16-05-2026,0.493,19.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_006,28-04-2026,0.701,33.1,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_008,17-03-2026,0.568,22.7,4.2,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_016,15-04-2026,0.846,21.3,0.0,Error,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_013,07-01-2026,0.171,30.2,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_011,07-03-2026,0.42,16.3,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,19-04-2026,0.64,23.2,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_011,25-02-2026,0.187,33.8,0.0,NA,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,23-01-2026,0.33399999999999996,15.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,25-03-2026,0.639,18.6,0.2,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_022,17-05-2026,0.508,32.5,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,02-04-2026,0.49200000000000005,31.8,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,04-03-2026,0.74,18.8,6.1,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_022,11-05-2026,0.639,22.2,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_014,27-03-2026,0.8590000000000001,16.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_012,02-03-2026,0.301,26.7,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_001,06-03-2026,0.337,22.0,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_020,16-05-2026,0.615,22.3,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_013,21-05-2026,0.39799999999999996,27.5,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_025,06-04-2026,0.755,31.5,0.0,NA,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_008,22-02-2026,0.7170000000000001,29.5,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_020,15-01-2026,0.115,25.9,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_023,15-02-2026,0.298,22.2,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_020,06-01-2026,0.133,18.6,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_009,06-04-2026,0.84,31.3,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_002,08-02-2026,0.289,24.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,22-05-2026,0.524,23.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_018,06-05-2026,0.52,33.7,0.0,NA,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_022,30-05-2026,0.41100000000000003,17.2,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_024,09-04-2026,0.5870000000000001,29.0,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,09-04-2026,0.7140000000000001,27.0,9.1,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,29-01-2026,0.212,24.8,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,30-03-2026,0.6459999999999999,18.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_014,23-05-2026,0.488,29.0,0.0,Error,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,02-03-2026,0.68,34.6,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_019,29-03-2026,0.5760000000000001,24.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_025,17-03-2026,0.72,16.7,6.1,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_015,24-03-2026,0.727,28.7,6.1,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_007,16-04-2026,0.595,20.4,0.0,Error,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_018,26-04-2026,0.716,27.1,5.0,NA,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_011,13-03-2026,0.24,33.5,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,09-03-2026,0.6779999999999999,31.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_019,26-02-2026,0.86,23.1,4.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_006,24-04-2026,0.6940000000000001,25.2,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,01-01-2026,0.26,21.3,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_018,04-04-2026,0.687,26.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_008,13-01-2026,0.113,27.0,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_004,27-01-2026,0.147,21.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,17-05-2026,0.395,24.8,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_024,30-04-2026,0.439,23.6,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_014,15-01-2026,0.271,21.2,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_003,24-04-2026,0.446,18.0,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,14-03-2026,0.302,23.3,1.1,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_022,03-01-2026,0.047,23.2,0.5,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_023,16-04-2026,0.65,16.6,0.0,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,27-05-2026,0.41600000000000004,21.5,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_001,24-01-2026,0.27,16.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_007,25-05-2026,0.465,28.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_010,17-04-2026,0.644,22.0,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_019,11-04-2026,0.89,22.3,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_024,22-05-2026,0.639,31.2,5.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_007,27-04-2026,0.691,28.8,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_019,01-05-2026,0.522,30.7,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_004,14-03-2026,0.5429999999999999,15.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_013,26-05-2026,0.531,28.9,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_002,27-04-2026,0.5379999999999999,27.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_021,04-02-2026,0.13,25.2,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,17-01-2026,0.17,20.0,4.7,OK,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_009,30-04-2026,0.733,30.1,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,01-01-2026,0.31,28.2,11.7,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,04-03-2026,0.606,15.5,3.2,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_016,26-02-2026,0.222,30.1,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_013,03-01-2026,0.155,21.0,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_008,09-02-2026,0.353,21.7,3.3,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_005,25-04-2026,0.555,24.2,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_016,01-02-2026,0.395,16.8,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_025,18-05-2026,0.604,28.3,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,16-01-2026,0.13,16.2,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,23-05-2026,0.72,18.8,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_018,14-02-2026,0.825,27.0,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_004,19-04-2026,0.654,29.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_020,14-04-2026,0.8340000000000001,28.7,0.2,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_024,15-03-2026,0.573,19.3,8.2,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_003,09-05-2026,0.569,29.3,0.1,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_010,11-01-2026,0.254,25.5,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_001,25-04-2026,0.69,28.9,0.0,Error,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_024,19-05-2026,0.457,18.4,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_012,15-05-2026,0.61,24.9,0.0,NA,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_015,25-02-2026,0.6709999999999999,34.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_022,09-04-2026,0.515,30.1,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_005,31-03-2026,0.47700000000000004,22.2,5.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_005,14-05-2026,0.446,35.0,5.5,NA,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,11-01-2026,0.085,29.1,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_013,19-01-2026,0.188,19.3,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,29-03-2026,0.595,24.0,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_025,19-01-2026,0.332,26.1,0.0,OK,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_003,20-01-2026,0.337,32.7,3.3,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_020,20-04-2026,0.6629999999999999,26.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_021,23-04-2026,0.648,34.4,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_012,05-05-2026,0.655,17.8,4.5,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_006,08-01-2026,0.111,23.4,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_015,03-04-2026,0.871,28.6,0.0,NA,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_020,01-03-2026,0.168,29.4,0.0,NA,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_004,29-05-2026,0.594,31.5,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_011,11-03-2026,0.41600000000000004,29.3,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,06-05-2026,0.7559999999999999,15.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_024,03-03-2026,0.645,31.4,7.3,Error,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,15-03-2026,0.86,18.6,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_023,26-03-2026,0.762,25.4,0.0,Error,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_004,01-03-2026,0.705,20.1,4.9,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_014,18-04-2026,0.517,20.6,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_013,21-03-2026,0.218,29.3,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_022,14-02-2026,0.728,32.0,0.0,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_003,04-05-2026,0.485,17.4,3.4,OK,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_005,11-03-2026,0.361,24.9,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_012,14-02-2026,0.107,19.0,0.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_010,24-04-2026,0.628,27.2,5.4,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_021,15-05-2026,0.396,21.5,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_020,15-05-2026,0.711,16.2,0.0,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_016,27-04-2026,0.843,33.8,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_022,08-02-2026,0.292,26.7,3.3,OK,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_016,02-02-2026,0.23,19.7,0.0,NA,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_012,14-03-2026,0.40399999999999997,16.9,2.0,OK,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_013,13-02-2026,0.157,30.8,8.3,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_019,17-03-2026,0.736,25.9,0.0,NA,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_024,21-04-2026,0.545,30.8,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,18-02-2026,0.601,35.0,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,03-05-2026,0.575,32.6,0.0,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,30-04-2026,0.545,35.3,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,19-02-2026,0.597,22.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_004,03-04-2026,0.5770000000000001,21.7,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,15-03-2026,0.737,17.4,0.0,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_004,05-01-2026,0.41100000000000003,18.9,0.0,OK,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,29-05-2026,0.479,17.8,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_006,30-04-2026,0.508,34.3,0.0,OK,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_013,25-02-2026,0.28800000000000003,25.7,0.0,OK,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_019,16-05-2026,0.614,29.8,3.2,Error,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,07-03-2026,0.741,23.4,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,23-01-2026,0.231,21.1,0.0,OK,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_002,11-01-2026,0.282,17.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_002,21-01-2026,0.22,26.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,25-05-2026,0.35100000000000003,27.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_005,02-05-2026,0.451,30.0,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_017,22-04-2026,0.7509999999999999,26.7,4.1,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_018,24-03-2026,0.6759999999999999,20.2,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_016,08-04-2026,0.535,31.9,0.0,OK,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_001,08-04-2026,0.545,18.4,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,21-02-2026,0.8029999999999999,16.4,0.0,OK,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_018,30-01-2026,0.353,25.3,9.8,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_015,07-03-2026,0.66,22.9,0.0,OK,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_018,30-03-2026,0.593,17.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_009,10-05-2026,0.6779999999999999,25.5,0.0,OK,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,05-03-2026,0.222,34.4,0.0,NA,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_002,12-04-2026,0.618,15.8,0.0,OK,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_005,21-04-2026,0.5920000000000001,31.1,0.0,OK,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_007,09-05-2026,0.649,27.4,0.0,OK,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_019,12-03-2026,0.6890000000000001,32.4,0.0,OK,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,11-05-2026,0.585,32.3,0.0,OK,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_010,31-05-2026,0.45799999999999996,33.1,3.6,OK,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_021,01-05-2026,0.6920000000000001,32.7,0.0,OK,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_017,12-05-2026,0.488,15.7,0.0,OK,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,21-02-2026,0.465,19.0,7.2,OK,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_018,04-03-2026,0.603,31.1,0.0,OK,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_014,23-02-2026,0.5720000000000001,18.0,0.0,OK,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_020,10-04-2026,0.639,25.5,5.1,OK,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_003,08-02-2026,0.16699999999999998,26.4,0.0,OK,MILL_NORTH,soybean,2026-02-13,5.35
